DATAFLOW,SEXP: Sex,INCP: Total personal income (weekly),AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217031473: Colac Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,2393
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202021026: Bendigo Surrounds - South,SA2: Statistical Area Level 2,2: Victoria,2021,3261
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206071139: Abbotsford,SA2: Statistical Area Level 2,2: Victoria,2021,4083
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210041541: Sunbury - West,SA2: Statistical Area Level 2,2: Victoria,2021,9007
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041217: Bundoora - West,SA2: Statistical Area Level 2,2: Victoria,2021,5364
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214021591: Mornington - East,SA2: Statistical Area Level 2,2: Victoria,2021,12454
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202011022: Kangaroo Flat - Golden Square,SA2: Statistical Area Level 2,2: Victoria,2021,8119
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206041119: East Melbourne,SA2: Statistical Area Level 2,2: Victoria,2021,2401
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021382: Mount Martha,SA2: Statistical Area Level 2,2: Victoria,2021,7563
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206011495: Brunswick - North,SA2: Statistical Area Level 2,2: Victoria,2021,11481
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209031214: Research - North Warrandyte,SA2: Statistical Area Level 2,2: Victoria,2021,2762
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041225: Whittlesea,SA2: Statistical Area Level 2,2: Victoria,2021,4210
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202021030: Kyneton,SA2: Statistical Area Level 2,2: Victoria,2021,4227
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202011018: Bendigo,SA2: Statistical Area Level 2,2: Victoria,2021,6602
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011337: Sunshine North,SA2: Statistical Area Level 2,2: Victoria,2021,10039
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216011410: Rushworth,SA2: Statistical Area Level 2,2: Victoria,2021,3569
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217011423: Southern Grampians,SA2: Statistical Area Level 2,2: Victoria,2021,2588
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207021156: Bulleen,SA2: Statistical Area Level 2,2: Victoria,2021,4996
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041435: South Morang - North,SA2: Statistical Area Level 2,2: Victoria,2021,9639
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216011406: Echuca,SA2: Statistical Area Level 2,2: Victoria,2021,6155
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201011008: Wendouree - Miners Rest,SA2: Statistical Area Level 2,2: Victoria,2021,12503
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051282: Mount Dandenong - Olinda,SA2: Statistical Area Level 2,2: Victoria,2021,4004
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206041125: South Yarra - West,SA2: Statistical Area Level 2,2: Victoria,2021,2765
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214021377: Dromana,SA2: Statistical Area Level 2,2: Victoria,2021,5968
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207031161: Blackburn,SA2: Statistical Area Level 2,2: Victoria,2021,8809
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208021182: Ormond - Glen Huntly,SA2: Statistical Area Level 2,2: Victoria,2021,5448
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205011077: Mount Baw Baw Region,SA2: Statistical Area Level 2,2: Victoria,2021,2701
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051285: Wandin - Seville,SA2: Statistical Area Level 2,2: Victoria,2021,3296
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021178: Caulfield - South,SA2: Statistical Area Level 2,2: Victoria,2021,7741
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207031165: Burwood (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,10846
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204021066: Wangaratta,SA2: Statistical Area Level 2,2: Victoria,2021,16453
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205021080: Alps - East,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041463: Caroline Springs,SA2: Statistical Area Level 2,2: Victoria,2021,8077
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041530: Lalor - West,SA2: Statistical Area Level 2,2: Victoria,2021,5314
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205051101: Maffra,SA2: Statistical Area Level 2,2: Victoria,2021,6121
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201021011: Daylesford,SA2: Statistical Area Level 2,2: Victoria,2021,4446
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201031014: Beaufort,SA2: Statistical Area Level 2,2: Victoria,2021,2140
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212051323: Mount Waverley - North,SA2: Statistical Area Level 2,2: Victoria,2021,13372
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011335: St Albans - South,SA2: Statistical Area Level 2,2: Victoria,2021,7421
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213051584: Tarneit - North,SA2: Statistical Area Level 2,2: Victoria,2021,2383
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212041563: Dandenong - North,SA2: Statistical Area Level 2,2: Victoria,2021,8426
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215031400: Buloke,SA2: Statistical Area Level 2,2: Victoria,2021,2547
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217031475: Corangamite - South,SA2: Statistical Area Level 2,2: Victoria,2021,2894
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041220: Mill Park - North,SA2: Statistical Area Level 2,2: Victoria,2021,7590
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205051102: Rosedale,SA2: Statistical Area Level 2,2: Victoria,2021,2462
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031306: Lynbrook - Lyndhurst,SA2: Statistical Area Level 2,2: Victoria,2021,6656
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209011202: Montmorency - Briar Hill,SA2: Statistical Area Level 2,2: Victoria,2021,6279
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206071143: Fitzroy North,SA2: Statistical Area Level 2,2: Victoria,2021,5146
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207021160: Templestowe Lower,SA2: Statistical Area Level 2,2: Victoria,2021,6206
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011329: Cairnlea,SA2: Statistical Area Level 2,2: Victoria,2021,8106
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011059: Seymour,SA2: Statistical Area Level 2,2: Victoria,2021,2833
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021486: Corio - Lovely Banks,SA2: Statistical Area Level 2,2: Victoria,2021,14955
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212011549: Pakenham - North East,SA2: Statistical Area Level 2,2: Victoria,2021,11729
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209011198: Heidelberg - Rosanna,SA2: Statistical Area Level 2,2: Victoria,2021,6930
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041437: Wollert,SA2: Statistical Area Level 2,2: Victoria,2021,8699
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212031555: Clyde North - North,SA2: Statistical Area Level 2,2: Victoria,2021,7432
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011339: Sydenham,SA2: Statistical Area Level 2,2: Victoria,2021,4765
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212011289: Emerald - Cockatoo,SA2: Statistical Area Level 2,2: Victoria,2021,7491
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021084: Lakes Entrance,SA2: Statistical Area Level 2,2: Victoria,2021,9593
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031183: Aspendale Gardens - Waterways,SA2: Statistical Area Level 2,2: Victoria,2021,7248
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041358: Melton West,SA2: Statistical Area Level 2,2: Victoria,2021,7597
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203011034: Bannockburn,SA2: Statistical Area Level 2,2: Victoria,2021,2901
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213021341: Altona,SA2: Statistical Area Level 2,2: Victoria,2021,5906
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203021046: Newtown (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,4027
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021487: Grovedale - Mount Duneed,SA2: Statistical Area Level 2,2: Victoria,2021,20261
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031211: Kinglake,SA2: Statistical Area Level 2,2: Victoria,2021,3443
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216021413: Numurkah,SA2: Statistical Area Level 2,2: Victoria,2021,5184
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213031351: West Footscray - Tottenham,SA2: Statistical Area Level 2,2: Victoria,2021,4794
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041462: Burnside Heights,SA2: Statistical Area Level 2,2: Victoria,2021,4541
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021037: Belmont,SA2: Statistical Area Level 2,2: Victoria,2021,12451
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212051568: Clayton - Central,SA2: Statistical Area Level 2,2: Victoria,2021,5810
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206021499: Northcote - East,SA2: Statistical Area Level 2,2: Victoria,2021,12752
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021181: Murrumbeena,SA2: Statistical Area Level 2,2: Victoria,2021,4033
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031186: Chelsea - Bonbeach,SA2: Statistical Area Level 2,2: Victoria,2021,12609
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212011551: Pakenham - South East,SA2: Statistical Area Level 2,2: Victoria,2021,5282
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011109: Pascoe Vale South,SA2: Statistical Area Level 2,2: Victoria,2021,4427
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205051103: Sale,SA2: Statistical Area Level 2,2: Victoria,2021,6615
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213051589: Wyndham Vale - North,SA2: Statistical Area Level 2,2: Victoria,2021,3232
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207021159: Templestowe,SA2: Statistical Area Level 2,2: Victoria,2021,14347
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210031535: Glenroy - East,SA2: Statistical Area Level 2,2: Victoria,2021,12103
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041313: Dingley Village,SA2: Statistical Area Level 2,2: Victoria,2021,8649
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214011370: Carrum Downs,SA2: Statistical Area Level 2,2: Victoria,2021,17764
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216031416: Shepparton - North,SA2: Statistical Area Level 2,2: Victoria,2021,16016
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011481: Ballarat East - Warrenheip,SA2: Statistical Area Level 2,2: Victoria,2021,4367
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206011498: Coburg - West,SA2: Statistical Area Level 2,2: Victoria,2021,5620
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211011449: The Basin,SA2: Statistical Area Level 2,2: Victoria,2021,1808
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051325: Mulgrave,SA2: Statistical Area Level 2,2: Victoria,2021,8263
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021082: Bruthen - Omeo,SA2: Statistical Area Level 2,2: Victoria,2021,6903
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041528: Doreen - South,SA2: Statistical Area Level 2,2: Victoria,2021,3581
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208021426: Bentleigh East - North,SA2: Statistical Area Level 2,2: Victoria,2021,6230
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209041532: Mernda - South,SA2: Statistical Area Level 2,2: Victoria,2021,8640
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011007: Smythes Creek,SA2: Statistical Area Level 2,2: Victoria,2021,1632
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213051587: Truganina - South East,SA2: Statistical Area Level 2,2: Victoria,2021,3270
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206071145: Clifton Hill - Alphington,SA2: Statistical Area Level 2,2: Victoria,2021,8352
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205011079: Warragul,SA2: Statistical Area Level 2,2: Victoria,2021,8885
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206061515: South Yarra - North,SA2: Statistical Area Level 2,2: Victoria,2021,5509
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206071517: Richmond (South) - Cremorne,SA2: Statistical Area Level 2,2: Victoria,2021,8093
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021524: Reservoir - North West,SA2: Statistical Area Level 2,2: Victoria,2021,4158
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207011146: Ashburton (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,3098
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041578: Melton South - Weir Views,SA2: Statistical Area Level 2,2: Victoria,2021,12210
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041574: Fraser Rise - Plumpton,SA2: Statistical Area Level 2,2: Victoria,2021,3574
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021179: Elsternwick,SA2: Statistical Area Level 2,2: Victoria,2021,5287
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207011150: Glen Iris - East,SA2: Statistical Area Level 2,2: Victoria,2021,13649
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031209: Eltham,SA2: Statistical Area Level 2,2: Victoria,2021,19006
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041435: South Morang - North,SA2: Statistical Area Level 2,2: Victoria,2021,4949
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216011410: Rushworth,SA2: Statistical Area Level 2,2: Victoria,2021,1708
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212011547: Bunyip - Garfield,SA2: Statistical Area Level 2,2: Victoria,2021,3915
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206071140: Carlton North - Princes Hill,SA2: Statistical Area Level 2,2: Victoria,2021,3381
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201021012: Gordon (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,5172
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203021042: Highton,SA2: Statistical Area Level 2,2: Victoria,2021,10104
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208021176: Carnegie,SA2: Statistical Area Level 2,2: Victoria,2021,7676
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208021180: Hughesdale,SA2: Statistical Area Level 2,2: Victoria,2021,6382
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207031167: Surrey Hills (East) - Mont Albert,SA2: Statistical Area Level 2,2: Victoria,2021,4037
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217031471: Camperdown,SA2: Statistical Area Level 2,2: Victoria,2021,1532
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208011169: Brighton (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,19212
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208011172: Hampton,SA2: Statistical Area Level 2,2: Victoria,2021,7859
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206021500: Northcote - West,SA2: Statistical Area Level 2,2: Victoria,2021,4732
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011060: Seymour Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,1733
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201011002: Ballarat,SA2: Statistical Area Level 2,2: Victoria,2021,4791
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212051568: Clayton - Central,SA2: Statistical Area Level 2,2: Victoria,2021,10798
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207031163: Box Hill,SA2: Statistical Area Level 2,2: Victoria,2021,10446
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204021063: Benalla,SA2: Statistical Area Level 2,2: Victoria,2021,4394
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051327: Wheelers Hill,SA2: Statistical Area Level 2,2: Victoria,2021,9169
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011333: Kings Park (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,5626
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,217041478: Moyne - West,SA2: Statistical Area Level 2,2: Victoria,2021,8171
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206021110: Alphington - Fairfield,SA2: Statistical Area Level 2,2: Victoria,2021,3542
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206031113: Ascot Vale,SA2: Statistical Area Level 2,2: Victoria,2021,6061
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206031502: Essendon - East,SA2: Statistical Area Level 2,2: Victoria,2021,10490
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213051464: Point Cook - East,SA2: Statistical Area Level 2,2: Victoria,2021,14029
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213051361: Hoppers Crossing - North,SA2: Statistical Area Level 2,2: Victoria,2021,7503
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206031116: Moonee Ponds,SA2: Statistical Area Level 2,2: Victoria,2021,6687
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209011199: Heidelberg West,SA2: Statistical Area Level 2,2: Victoria,2021,6314
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212051325: Mulgrave,SA2: Statistical Area Level 2,2: Victoria,2021,8110
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217031475: Corangamite - South,SA2: Statistical Area Level 2,2: Victoria,2021,3019
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206021112: Thornbury,SA2: Statistical Area Level 2,2: Victoria,2021,8549
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214011372: Frankston North,SA2: Statistical Area Level 2,2: Victoria,2021,16066
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211031266: Ringwood,SA2: Statistical Area Level 2,2: Victoria,2021,8082
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011155: Surrey Hills (West) - Canterbury,SA2: Statistical Area Level 2,2: Victoria,2021,7139
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031559: Cranbourne North - East,SA2: Statistical Area Level 2,2: Victoria,2021,4621
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011328: Ardeer - Albion,SA2: Statistical Area Level 2,2: Victoria,2021,3003
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041576: Kurunjang - Toolern Vale,SA2: Statistical Area Level 2,2: Victoria,2021,9067
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206051129: Elwood,SA2: Statistical Area Level 2,2: Victoria,2021,6883
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041572: Cobblebank - Strathtulloh,SA2: Statistical Area Level 2,2: Victoria,2021,2640
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031184: Braeside,SA2: Statistical Area Level 2,2: Victoria,2021,31
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041117: Carlton,SA2: Statistical Area Level 2,2: Victoria,2021,15771
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204021067: Wangaratta Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,8146
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011496: Brunswick - South,SA2: Statistical Area Level 2,2: Victoria,2021,6103
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201011483: Canadian - Mount Clear,SA2: Statistical Area Level 2,2: Victoria,2021,4810
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021453: Endeavour Hills - North,SA2: Statistical Area Level 2,2: Victoria,2021,10023
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041461: Burnside,SA2: Statistical Area Level 2,2: Victoria,2021,2355
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201021010: Creswick - Clunes,SA2: Statistical Area Level 2,2: Victoria,2021,6761
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206061136: Prahran - Windsor,SA2: Statistical Area Level 2,2: Victoria,2021,8615
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041576: Kurunjang - Toolern Vale,SA2: Statistical Area Level 2,2: Victoria,2021,4617
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209021428: Preston - East,SA2: Statistical Area Level 2,2: Victoria,2021,17870
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209011203: Viewbank - Yallambie,SA2: Statistical Area Level 2,2: Victoria,2021,7340
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011148: Balwyn North,SA2: Statistical Area Level 2,2: Victoria,2021,8989
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206061135: Armadale,SA2: Statistical Area Level 2,2: Victoria,2021,8142
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201011006: Delacombe,SA2: Statistical Area Level 2,2: Victoria,2021,3945
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213031348: Footscray,SA2: Statistical Area Level 2,2: Victoria,2021,15318
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202011025: White Hills - Ascot,SA2: Statistical Area Level 2,2: Victoria,2021,5775
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207011522: Kew - West,SA2: Statistical Area Level 2,2: Victoria,2021,5303
